datetime,open,high,low,close,volume
2026-04-23 09:00:00,4704.81889,4744.30754,4684.94383,4740.3989,0
2026-04-23 13:00:00,4740.43409,4740.45982,4716.0991,4733.02111,0
2026-04-23 17:00:00,4732.97291,4734.04441,4668.50627,4693.67161,0
2026-04-23 21:00:00,4693.68565,4707.55389,4686.90533,4705.10089,0
2026-04-24 01:00:00,4705.14901,4711.17216,4658.8598,4674.18852,0
2026-04-24 05:00:00,4674.42325,4696.11526,4667.75025,4690.28468,0
2026-04-24 09:00:00,4689.98857,4715.71402,4675.88689,4700.70847,0
2026-04-24 13:00:00,4700.67532,4742.65975,4689.10376,4727.19763,0
2026-04-24 17:00:00,4727.12153,4729.88799,4705.57141,4709.65804,0
2026-04-24 21:00:00,4709.55559,4709.77324,4708.43723,4708.58145,0
2026-04-25 01:00:00,4708.51768,4708.73003,4708.43374,4708.48967,0
2026-04-25 05:00:00,4708.49699,4708.73111,4708.43757,4708.48651,0
2026-04-25 09:00:00,4708.52056,4708.72422,4708.4264,4708.50033,0
2026-04-25 13:00:00,4708.4903,4708.69539,4708.4264,4708.57082,0
2026-04-25 17:00:00,4708.4903,4708.69538,4708.4264,4708.59504,0
2026-04-25 21:00:00,4708.4903,4708.70199,4708.4264,4708.5553,0
2026-04-26 01:00:00,4708.49695,4708.70199,4708.43305,4708.48524,0
2026-04-26 05:00:00,4708.49695,4708.702,4708.43305,4708.46332,0
2026-04-26 09:00:00,4708.49695,4708.70201,4708.43305,4708.51196,0
2026-04-26 13:00:00,4708.49695,4708.70201,4708.43305,4708.58139,0
2026-04-26 17:00:00,4708.49695,4709.14952,4704.90079,4707.28437,0
2026-04-26 21:00:00,4707.09393,4709.02994,4674.26331,4697.07477,0
2026-04-27 01:00:00,4697.04055,4728.46794,4693.20696,4725.3642,0
2026-04-27 05:00:00,4725.27622,4725.40594,4705.8488,4706.39363,0
2026-04-27 09:00:00,4706.49446,4712.04336,4696.85937,4698.36066,0
2026-04-27 13:00:00,4698.10968,4702.09288,4667.93945,4676.92644,0
2026-04-27 17:00:00,4676.93315,4685.7673,4668.34333,4681.67029,0
2026-04-27 21:00:00,4681.63065,4701.06814,4681.63065,4691.48065,0
2026-04-28 01:00:00,4691.70224,4691.70224,4666.63553,4667.76168,0
2026-04-28 05:00:00,4667.89441,4667.89441,4617.46466,4629.73865,0
2026-04-28 09:00:00,4629.76683,4629.81179,4555.69938,4593.7365,0
2026-04-28 13:00:00,4593.50219,4593.95056,4558.29421,4592.65477,0
2026-04-28 17:00:00,4592.5914,4600.7996,4587.53108,4596.47098,0
2026-04-28 21:00:00,4596.3843,4609.97231,4588.13578,4600.74007,0
2026-04-29 01:00:00,4600.79903,4605.76779,4578.38785,4604.93424,0
2026-04-29 05:00:00,4604.90783,4606.19262,4558.25675,4575.52366,0
2026-04-29 09:00:00,4575.87925,4581.7312,4542.4168,4545.69234,0
2026-04-29 13:00:00,4545.74012,4567.50481,4511.1187,4545.24447,0
2026-04-29 17:00:00,4545.21229,4554.31281,4518.74934,4543.91802,0
2026-04-29 21:00:00,4543.88834,4573.7529,4539.67141,4569.9546,0
2026-04-30 01:00:00,4569.78187,4582.44801,4540.58958,4542.92899,0
2026-04-30 05:00:00,4542.94771,4626.26581,4542.92152,4616.93591,0
2026-04-30 09:00:00,4616.86654,4646.87963,4615.87743,4639.42187,0
2026-04-30 13:00:00,4639.62391,4644.28656,4604.4146,4608.0711,0
2026-04-30 17:00:00,4608.19426,4626.71867,4607.87024,4621.32118,0
2026-04-30 21:00:00,4622.38066,4634.0141,4619.05656,4621.74636,0
2026-05-01 01:00:00,4619.44037,4635.38574,4609.68479,4611.31714,0
2026-05-01 05:00:00,4608.95006,4616.32375,4565.79308,4567.97655,0
2026-05-01 09:00:00,4567.91311,4608.2278,4561.34636,4591.84455,0
2026-05-01 13:00:00,4590.54575,4659.80668,4588.2083,4640.89334,0
2026-05-01 17:00:00,4640.44588,4642.71475,4607.53527,4614.83277,0
2026-05-01 21:00:00,4613.88092,4615.73967,4612.39694,4613.21973,0
2026-05-02 01:00:00,4613.25193,4613.46372,4613.17213,4613.22552,0
2026-05-02 05:00:00,4613.25258,4613.46987,4613.17355,4613.29667,0
2026-05-02 09:00:00,4613.25258,4613.46867,4613.17221,4613.3494,0
2026-05-02 13:00:00,4613.25045,4613.45802,4613.18128,4613.33869,0
2026-05-02 17:00:00,4613.25045,4613.45801,4613.18128,4613.27308,0
2026-05-02 21:00:00,4613.25045,4613.46013,4613.18128,4613.22191,0
2026-05-03 01:00:00,4613.25258,4613.46012,4613.1834,4613.23527,0
2026-05-03 05:00:00,4613.25258,4613.46012,4613.1834,4613.30177,0
2026-05-03 09:00:00,4613.25258,4613.46011,4613.18339,4613.35334,0
2026-05-03 13:00:00,4613.25258,4613.46011,4613.18339,4613.3372,0
2026-05-03 17:00:00,4613.25258,4613.78995,4612.97032,4613.28448,0
2026-05-03 21:00:00,4613.24465,4629.39094,4602.99194,4611.90231,0
2026-05-04 01:00:00,4612.89326,4616.59203,4592.59668,4607.11878,0
