datetime,open,high,low,close,volume
2025-06-27,3326.7,3329.0,3255.97998,3278.0,0
2025-06-28,3278.3,3284.3,3273.67,3284.3,0
2025-06-29,3273.8,3273.8,3271.9,3272.0,0
2025-06-30,3272.3,3309.21997,3248.98,3302.90991,0
2025-07-01,3305.4,3357.96997,3300.0,3336.4,0
2025-07-02,3336.1,3359.060059,3325.7,3352.0,0
2025-07-03,3352.0,3365.61,3311.66,3323.9,0
2025-07-04,3323.5,3344.98,3322.7,3336.8,0
2025-07-05,3335.24,3339.8,3331.3,3336.7,0
2025-07-06,3335.2,3339.5,3332.1,3334.6,0
2025-07-07,3334.01,3342.05,3296.5,3336.82,0
2025-07-08,3333.8,3345.7,3287.21,3301.03,0
2025-07-09,3299.1,3316.87012,3282.8999,3312.1,0
2025-07-10,3312.1,3330.21,3306.2,3323.67,0
2025-07-11,3318.9,3367.45996,3314.8,3349.9,0
2025-07-12,3349.8,3354.76,3343.6,3348.6,0
2025-07-13,3348.0,3350.9,3345.4,3349.4,0
2025-07-14,3356.92,3375.02002,3341.1499,3342.4,0
2025-07-15,3342.4,3366.24,3320.36011,3324.6,0
2025-07-16,3324.3,3377.18994,3319.92993,3344.7,0
2025-07-17,3344.7,3352.25,3309.98999,3337.6,0
2025-07-18,3303.71,3361.28003,3303.71,3347.9,0
2025-07-19,3347.6,3352.6,3341.9,3348.0,0
2025-07-20,3349.4,3352.8,3346.3,3347.3,0
2025-07-21,3345.0,3401.3999,3345.0,3397.33,0
2025-07-22,3397.33,3433.43994,3383.24,3427.09,0
2025-07-23,3427.08,3437.79004,3386.11,3389.03,0
2025-07-24,3389.03,3396.34,3359.33,3370.59,0
2025-07-25,3370.59,3373.55005,3326.32007,3347.17,0
2025-07-26,3347.16,3358.44,3345.6,3352.96,0
2025-07-28,3348.18,3351.53,3312.0,3322.01,0
2025-07-29,3322.01,3338.09,3318.39,3334.24,0
2025-07-30,3334.23,3340.28,3283.0,3291.98,0
2025-07-31,3292.2,3321.34,3288.88,3299.41,0
2025-08-01,3299.42,3362.0,3289.05,3361.89,0
2025-08-02,3361.89,3369.98,3355.58,3361.38,0
2025-08-04,3368.63,3384.39,3348.8,3378.96,0
